Year,Month,Day,Location,Site,Genusspecies,Block,Basquet,Tag_n,Direction,Distance_cm
2020,11,29,punta_baja,rayado,Haliotis_rufescens,6,B6C3,na,90,60
2020,11,29,punta_baja,rayado,Haliotis_rufescens,6,B6C3,na,90,30
2020,11,29,punta_baja,rayado,Haliotis_rufescens,6,B6C3,na,90,30
2020,11,29,punta_baja,rayado,Haliotis_rufescens,6,B6C3,na,90,30
2020,11,29,punta_baja,rayado,Haliotis_rufescens,6,B6C3,na,90,70
2020,11,29,punta_baja,rayado,Haliotis_rufescens,6,B6C3,na,90,200
2020,11,29,punta_baja,rayado,Haliotis_rufescens,6,B6C3,na,90,200
2020,11,29,punta_baja,rayado,Haliotis_rufescens,6,B6C3,na,90,200
2020,11,30,punta_baja,rayado,Haliotis_rufescens,1,B1C1 ,na,0,40
2020,11,30,punta_baja,rayado,Haliotis_rufescens,1,B1C1 ,na,0,40
2020,11,30,punta_baja,rayado,Haliotis_rufescens,1,B1C1,na,0,40
2020,11,30,punta_baja,rayado,Haliotis_rufescens,1,B1C1,na,0,40
2020,11,30,punta_baja,rayado,Haliotis_rufescens,1,B1C1,na,0,30
2020,11,30,punta_baja,rayado,Haliotis_rufescens,1,B1C1,na,0,30
2020,11,30,punta_baja,rayado,Haliotis_rufescens,1,B1C1,190,90,40
2020,11,30,punta_baja,rayado,Haliotis_rufescens,1,B1C1,200,90,70
2020,11,30,punta_baja,rayado,Haliotis_rufescens,1,B1C1,220,90,70
2020,11,30,punta_baja,rayado,Haliotis_rufescens,1,B1C1,na,90,70
2020,11,30,punta_baja,rayado,Haliotis_rufescens,1,B1C1,na,90,70
2020,11,30,punta_baja,rayado,Haliotis_rufescens,1,B1C1,na,270,100
2020,11,30,punta_baja,rayado,Haliotis_rufescens,1,B1C1,186,0,0
2020,11,30,punta_baja,rayado,Haliotis_rufescens,1,B1C2,165,90,100
2020,11,30,punta_baja,rayado,Haliotis_rufescens,1,B1C2,na,90,100
2020,11,30,punta_baja,rayado,Haliotis_rufescens,1,B1C2,187,90,200
2020,11,30,punta_baja,rayado,Haliotis_rufescens,1,B1C2,na,90,250
2020,11,30,punta_baja,rayado,Haliotis_rufescens,1,B1C3,na,0,150
2020,11,30,punta_baja,rayado,Haliotis_rufescens,1,B1C3,237,90,40
2020,11,30,punta_baja,rayado,Haliotis_rufescens,1,B1C3,156,90,200
2020,11,30,punta_baja,rayado,Haliotis_rufescens,1,B1C3,163,90,200
2020,11,30,punta_baja,rayado,Haliotis_rufescens,1,B1C3,243,180,40
2020,11,30,punta_baja,rayado,Haliotis_rufescens,1,B1C3,na,180,170
2020,11,30,punta_baja,rayado,Haliotis_rufescens,1,B1C3,na,270,200
2020,11,30,punta_baja,rayado,Haliotis_rufescens,2,B2C1,434,0,20
2020,11,30,punta_baja,rayado,Haliotis_rufescens,2,B2C1,355,0,20
2020,11,30,punta_baja,rayado,Haliotis_rufescens,2,B2C1,356,90,40
2020,11,30,punta_baja,rayado,Haliotis_rufescens,2,B2C1,355,90,40
2020,11,30,punta_baja,rayado,Haliotis_rufescens,2,B2C1,430,90,40
2020,11,30,punta_baja,rayado,Haliotis_rufescens,2,B2C1,299,90,40
2020,11,30,punta_baja,rayado,Haliotis_rufescens,2,B2C1,285,90,40
2020,11,30,punta_baja,rayado,Haliotis_rufescens,2,B2C1,298,90,40
2020,11,30,punta_baja,rayado,Haliotis_rufescens,2,B2C1,na,90,40
2020,11,30,punta_baja,rayado,Haliotis_rufescens,2,B2C1,na,90,40
2020,11,30,punta_baja,rayado,Haliotis_rufescens,2,B2C1,na,90,40
2020,11,30,punta_baja,rayado,Haliotis_rufescens,2,B2C1,na,90,40
2020,11,30,punta_baja,rayado,Haliotis_rufescens,2,B2C1,337,90,40
2020,11,30,punta_baja,rayado,Haliotis_rufescens,2,B2C1,328,180,20
2020,11,30,punta_baja,rayado,Haliotis_rufescens,2,B2C1,282,180,20
2020,11,30,punta_baja,rayado,Haliotis_rufescens,2,B2C1,na,180,20
2020,11,30,punta_baja,rayado,Haliotis_rufescens,2,B2C1,na,180,20
2020,11,30,punta_baja,rayado,Haliotis_rufescens,2,B2C1,na,180,20
2020,11,30,punta_baja,rayado,Haliotis_rufescens,2,B2C1,na,180,20
2020,11,30,punta_baja,rayado,Haliotis_rufescens,2,B2C1,na,180,20
2020,11,30,punta_baja,rayado,Haliotis_rufescens,2,B2C1,333,180,20
2020,11,30,punta_baja,rayado,Haliotis_rufescens,2,B2C2,na,0,0
2020,11,30,punta_baja,rayado,Haliotis_rufescens,2,B2C2,na,0,0
2020,11,30,punta_baja,rayado,Haliotis_rufescens,2,B2C2,na,0,0
2020,11,30,punta_baja,rayado,Haliotis_rufescens,2,B2C2,na,0,0
2020,11,30,punta_baja,rayado,Haliotis_rufescens,2,B2C2,na,0,0
2020,11,30,punta_baja,rayado,Haliotis_rufescens,2,B2C2,na,0,0
2020,11,30,punta_baja,rayado,Haliotis_rufescens,2,B2C2,na,0,0
2020,11,30,punta_baja,rayado,Haliotis_rufescens,2,B2C2,na,0,0
2020,11,30,punta_baja,rayado,Haliotis_rufescens,2,B2C2,na,0,0
2020,11,30,punta_baja,rayado,Haliotis_rufescens,2,B2C2,na,0,0
2020,11,30,punta_baja,rayado,Haliotis_rufescens,2,B2C2,309,90,30
2020,11,30,punta_baja,rayado,Haliotis_rufescens,2,B2C2,426,90,30
2020,11,30,punta_baja,rayado,Haliotis_rufescens,2,B2C2,na,90,30
2020,11,30,punta_baja,rayado,Haliotis_rufescens,2,B2C2,na,90,30
2020,11,30,punta_baja,rayado,Haliotis_rufescens,2,B2C2,na,90,30
2020,11,30,punta_baja,rayado,Haliotis_rufescens,2,B2C2,na,90,30
2020,11,30,punta_baja,rayado,Haliotis_rufescens,2,B2C2,na,180,10
2020,11,30,punta_baja,rayado,Haliotis_rufescens,2,B2C2,na,180,10
2020,11,30,punta_baja,rayado,Haliotis_rufescens,2,B2C2,na,180,10
2020,11,30,punta_baja,rayado,Haliotis_rufescens,2,B2C2,na,180,10
2020,11,30,punta_baja,rayado,Haliotis_rufescens,2,B2C2,na,180,10
2020,11,30,punta_baja,rayado,Haliotis_rufescens,2,B2C2,na,180,10
2020,11,30,punta_baja,rayado,Haliotis_rufescens,2,B2C2,na,180,10
2020,11,30,punta_baja,rayado,Haliotis_rufescens,2,B2C2,na,180,10
2020,11,30,punta_baja,rayado,Haliotis_rufescens,2,B2C2,na,180,10
2020,11,30,punta_baja,rayado,Haliotis_rufescens,2,B2C2,na,180,10
2020,11,30,punta_baja,rayado,Haliotis_rufescens,2,B2C2,397,270,40
2020,11,30,punta_baja,rayado,Haliotis_rufescens,2,B2C3,na,90,20
2020,11,30,punta_baja,rayado,Haliotis_rufescens,2,B2C3,na,90,20
2020,11,30,punta_baja,rayado,Haliotis_rufescens,2,B2C3,na,90,20
2020,11,30,punta_baja,rayado,Haliotis_rufescens,2,B2C3,433,90,20
2020,11,30,punta_baja,rayado,Haliotis_rufescens,2,B2C3,417,90,20
2020,11,30,punta_baja,rayado,Haliotis_rufescens,2,B2C3,328,90,20
2020,11,30,punta_baja,rayado,Haliotis_rufescens,2,B2C3,401,90,20
2020,11,30,punta_baja,rayado,Haliotis_rufescens,2,B2C3,403,90,20
2020,11,30,punta_baja,rayado,Haliotis_rufescens,2,B2C3,358,90,20
2020,11,30,punta_baja,rayado,Haliotis_rufescens,2,B2C3,251,180,40
2020,11,30,punta_baja,rayado,Haliotis_rufescens,2,B2C3,na,180,10
2020,11,30,punta_baja,rayado,Haliotis_rufescens,2,B2C3,na,180,10
2020,11,30,punta_baja,rayado,Haliotis_rufescens,2,B2C3,na,180,10
2020,11,30,punta_baja,rayado,Haliotis_rufescens,2,B2C3,na,180,10
2020,11,30,punta_baja,rayado,Haliotis_rufescens,2,B2C3,319,180,10
2020,11,30,punta_baja,rayado,Haliotis_rufescens,2,B2C3,413,270,20
2020,11,30,punta_baja,rayado,Haliotis_rufescens,3,B3C1,na,0,0
2020,11,30,punta_baja,rayado,Haliotis_rufescens,3,B3C1,na,0,0
2020,11,30,punta_baja,rayado,Haliotis_rufescens,3,B3C1,na,0,0
2020,11,30,punta_baja,rayado,Haliotis_rufescens,3,B3C1,na,0,0
2020,11,30,punta_baja,rayado,Haliotis_rufescens,3,B3C1,na,0,0
2020,11,30,punta_baja,rayado,Haliotis_rufescens,3,B3C1,na,0,0
2020,11,30,punta_baja,rayado,Haliotis_rufescens,3,B3C1,na,0,0
2020,11,30,punta_baja,rayado,Haliotis_rufescens,3,B3C1,na,0,0
2020,11,30,punta_baja,rayado,Haliotis_rufescens,3,B3C1,na,0,0
2020,11,30,punta_baja,rayado,Haliotis_rufescens,3,B3C1,na,0,0
2020,11,30,punta_baja,rayado,Haliotis_rufescens,3,B3C1,na,270,40
2020,11,30,punta_baja,rayado,Haliotis_rufescens,3,B3C1,na,270,40
2020,11,30,punta_baja,rayado,Haliotis_rufescens,3,B3C1,na,270,40
2020,11,30,punta_baja,rayado,Haliotis_rufescens,3,B3C1,na,270,40
2020,11,30,punta_baja,rayado,Haliotis_rufescens,3,B3C1,na,90,25
2020,11,30,punta_baja,rayado,Haliotis_rufescens,3,B3C2,235,0,0
2020,11,30,punta_baja,rayado,Haliotis_rufescens,3,B3C2,244,0,0
2020,11,30,punta_baja,rayado,Haliotis_rufescens,3,B3C2,267,0,0
2020,11,30,punta_baja,rayado,Haliotis_rufescens,3,B3C2,na,0,0
2020,11,30,punta_baja,rayado,Haliotis_rufescens,3,B3C2,na,0,0
2020,11,30,punta_baja,rayado,Haliotis_rufescens,3,B3C2,na,0,0
2020,11,30,punta_baja,rayado,Haliotis_rufescens,3,B3C2,na,0,0
2020,11,30,punta_baja,rayado,Haliotis_rufescens,3,B3C2,na,0,0
2020,11,30,punta_baja,rayado,Haliotis_rufescens,3,B3C2,na,0,0
2020,11,30,punta_baja,rayado,Haliotis_rufescens,3,B3C2,na,0,0
2020,11,30,punta_baja,rayado,Haliotis_rufescens,3,B3C2,na,0,0
2020,11,30,punta_baja,rayado,Haliotis_rufescens,3,B3C3,na,0,30
2020,11,30,punta_baja,rayado,Haliotis_rufescens,3,B3C3,42,90,20
2020,11,30,punta_baja,rayado,Haliotis_rufescens,3,B3C3,37,180,10
2020,11,30,punta_baja,rayado,Haliotis_rufescens,3,B3C3,38,180,10
2020,11,30,punta_baja,rayado,Haliotis_rufescens,3,B3C3,374,180,10
2020,11,30,punta_baja,rayado,Haliotis_rufescens,3,B3C3,51,180,10
2020,11,30,punta_baja,rayado,Haliotis_rufescens,3,B3C3,45,180,10
2020,11,30,punta_baja,rayado,Haliotis_rufescens,3,B3C3,35,180,20
2020,11,30,punta_baja,rayado,Haliotis_rufescens,3,B3C3,50,180,20
2020,11,30,punta_baja,rayado,Haliotis_rufescens,3,B3C3,34,180,20
2020,11,30,punta_baja,rayado,Haliotis_rufescens,3,B3C3,226,270,1000
2020,11,30,punta_baja,rayado,Haliotis_rufescens,3,B3C3,na,270,1000
2020,11,30,punta_baja,rayado,Haliotis_rufescens,3,B3C3,na,270,1000
2020,11,30,punta_baja,rayado,Haliotis_rufescens,3,B3C3,58,180,20
2020,11,30,punta_baja,rayado,Haliotis_rufescens,3,B3C3,na,0,0
2020,11,30,punta_baja,rayado,Haliotis_rufescens,3,B3C3,na,0,0
2020,11,30,punta_baja,rayado,Haliotis_rufescens,3,B3C3,na,0,0
2020,11,30,punta_baja,rayado,Haliotis_rufescens,3,B3C3,na,0,0
2020,11,30,punta_baja,rayado,Haliotis_rufescens,3,B3C3,na,0,0
2020,11,30,punta_baja,rayado,Haliotis_rufescens,4,B4C4,na,0,50
2020,11,30,punta_baja,rayado,Haliotis_rufescens,4,B4C4,na,0,50
2020,11,30,punta_baja,rayado,Haliotis_rufescens,4,B4C4,500,0,50
2020,11,30,punta_baja,rayado,Haliotis_rufescens,4,B4C4,135,0,50
2020,11,30,punta_baja,rayado,Haliotis_rufescens,4,B4C4,538,0,30
2020,11,30,punta_baja,rayado,Haliotis_rufescens,4,B4C4,na,90,50
2020,11,30,punta_baja,rayado,Haliotis_rufescens,4,B4C4,na,90,50
2020,11,30,punta_baja,rayado,Haliotis_rufescens,4,B4C4,na,90,50
2020,11,30,punta_baja,rayado,Haliotis_rufescens,4,B4C4,na,90,50
2020,11,30,punta_baja,rayado,Haliotis_rufescens,4,B4C4,142,180,10
2020,11,30,punta_baja,rayado,Haliotis_rufescens,4,B4C4,na,180,10
2020,11,30,punta_baja,rayado,Haliotis_rufescens,4,B4C4,556,270,70
2020,11,30,punta_baja,rayado,Haliotis_rufescens,4,B4C4,na,270,70
2020,11,30,punta_baja,rayado,Haliotis_rufescens,4,B4C4,na,270,70
2020,11,30,punta_baja,rayado,Haliotis_rufescens,4,B4C5,na,90,60
2020,11,30,punta_baja,rayado,Haliotis_rufescens,4,B4C5,na,90,60
2020,11,30,punta_baja,rayado,Haliotis_rufescens,4,B4C5,na,90,60
2020,11,30,punta_baja,rayado,Haliotis_rufescens,4,B4C5,580,90,80
2020,11,30,punta_baja,rayado,Haliotis_rufescens,4,B4C5,576,90,100
2020,11,30,punta_baja,rayado,Haliotis_rufescens,4,B4C6,na,270,90
2020,11,30,punta_baja,rayado,Haliotis_rufescens,4,B4C6,na,270,90
2020,11,30,punta_baja,rayado,Haliotis_rufescens,5,B5C1,117,0,20
2020,11,30,punta_baja,rayado,Haliotis_rufescens,5,B5C1,na,0,20
2020,11,30,punta_baja,rayado,Haliotis_rufescens,5,B5C1,na,0,20
2020,11,30,punta_baja,rayado,Haliotis_rufescens,5,B5C1,na,0,20
2020,11,30,punta_baja,rayado,Haliotis_rufescens,5,B5C1,129,90,40
2020,11,30,punta_baja,rayado,Haliotis_rufescens,5,B5C1,120,90,45
2020,11,30,punta_baja,rayado,Haliotis_rufescens,5,B5C1,355,90,40
2020,11,30,punta_baja,rayado,Haliotis_rufescens,5,B5C1,na,90,40
2020,11,30,punta_baja,rayado,Haliotis_rufescens,5,B5C1,na,90,40
2020,11,30,punta_baja,rayado,Haliotis_rufescens,5,B5C1,na,90,40
2020,11,30,punta_baja,rayado,Haliotis_rufescens,5,B5C1,537,180,15
2020,11,30,punta_baja,rayado,Haliotis_rufescens,5,B5C1,129,180,15
2020,11,30,punta_baja,rayado,Haliotis_rufescens,5,B5C1,029F,180,15
2020,11,30,punta_baja,rayado,Haliotis_rufescens,5,B5C1,141,180,15
2020,11,30,punta_baja,rayado,Haliotis_rufescens,5,B5C2,na,0,0
2020,11,30,punta_baja,rayado,Haliotis_rufescens,5,B5C2,na,0,0
2020,11,30,punta_baja,rayado,Haliotis_rufescens,5,B5C2,na,0,0
2020,11,30,punta_baja,rayado,Haliotis_rufescens,5,B5C2,na,0,0
2020,11,30,punta_baja,rayado,Haliotis_rufescens,5,B5C2,119,180,300
2020,11,30,punta_baja,rayado,Haliotis_rufescens,5,B5C2,128,180,300
2020,11,30,punta_baja,rayado,Haliotis_rufescens,5,B5C2,227,180,300
2020,11,30,punta_baja,rayado,Haliotis_rufescens,5,B5C2,na,180,300
2020,11,30,punta_baja,rayado,Haliotis_rufescens,5,B5C2,na,180,300
2020,11,30,punta_baja,rayado,Haliotis_rufescens,5,B5C2,na,180,300
2020,11,30,punta_baja,rayado,Haliotis_rufescens,5,B5C2,na,180,300
2020,11,30,punta_baja,rayado,Haliotis_rufescens,5,B5C2,na,180,300
2020,11,30,punta_baja,rayado,Haliotis_rufescens,5,B5C3,na,0,30
2020,11,30,punta_baja,rayado,Haliotis_rufescens,5,B5C3,83,0,30
2020,11,30,punta_baja,rayado,Haliotis_rufescens,5,B5C3,384,90,50
2020,11,30,punta_baja,rayado,Haliotis_rufescens,5,B5C3,221,270,150
2020,11,30,punta_baja,rayado,Haliotis_rufescens,5,B5C3,199,270,150
2020,11,30,punta_baja,rayado,Haliotis_rufescens,5,B5C3,na,0,0
2020,11,30,punta_baja,rayado,Haliotis_rufescens,5,B5C3,na,0,0
2020,11,30,punta_baja,rayado,Haliotis_rufescens,5,B5C3,na,0,0
2020,11,30,punta_baja,rayado,Haliotis_rufescens,5,B5C3,na,0,0
2020,11,30,punta_baja,rayado,Haliotis_rufescens,5,B5C3,na,0,0
2020,11,30,punta_baja,rayado,Haliotis_rufescens,5,B5C3,na,0,0
2020,11,30,punta_baja,rayado,Haliotis_rufescens,6,B6C1,na,270,50
2020,11,30,punta_baja,rayado,Haliotis_rufescens,6,B6C1,na,0,0
2020,11,30,punta_baja,rayado,Haliotis_rufescens,6,B6C1,na,0,0
2020,11,30,punta_baja,rayado,Haliotis_rufescens,6,B6C1,na,0,0
2020,11,30,punta_baja,rayado,Haliotis_rufescens,6,B6C1,na,0,0
2020,11,30,punta_baja,rayado,Haliotis_rufescens,6,B6C1,na,0,0
2020,11,30,punta_baja,rayado,Haliotis_rufescens,6,B6C1,na,0,0
2020,11,30,punta_baja,rayado,Haliotis_rufescens,6,B6C1,na,0,0
2020,11,30,punta_baja,rayado,Haliotis_rufescens,6,B6C1,na,0,0
2020,11,30,punta_baja,rayado,Haliotis_rufescens,6,B6C1,na,0,0
2020,11,30,punta_baja,rayado,Haliotis_rufescens,6,B6C2,na,0,30
2020,11,30,punta_baja,rayado,Haliotis_rufescens,6,B6C2,na,0,30
2020,11,30,punta_baja,rayado,Haliotis_rufescens,6,B6C2,na,90,40
2020,11,30,punta_baja,rayado,Haliotis_rufescens,6,B6C2,na,90,40
2020,11,30,punta_baja,rayado,Haliotis_rufescens,6,B6C2,na,0,0
2020,11,30,punta_baja,rayado,Haliotis_rufescens,6,B6C2,na,0,0
2020,11,30,punta_baja,rayado,Haliotis_rufescens,6,B6C2,na,0,0
2020,11,30,punta_baja,rayado,Haliotis_rufescens,6,B6C2,na,0,0
2020,11,30,punta_baja,rayado,Haliotis_rufescens,6,B6C2,na,0,0
2020,11,30,punta_baja,rayado,Haliotis_rufescens,6,B6C2,na,0,0
2020,11,30,punta_baja,rayado,Haliotis_rufescens,6,B6C2,na,270,10
2020,11,30,punta_baja,rayado,Haliotis_rufescens,6,B6C2,na,270,10
2020,11,30,punta_baja,rayado,Haliotis_rufescens,6,B6C2,na,270,10
2020,11,30,punta_baja,rayado,Haliotis_rufescens,6,B6C2,na,270,10
2020,11,30,punta_baja,rayado,Haliotis_rufescens,6,B6C2,na,270,10
2020,11,30,punta_baja,rayado,Haliotis_rufescens,6,B6C3,na,0,10
2020,11,30,punta_baja,rayado,Haliotis_rufescens,6,B6C3,na,0,10
2020,11,30,punta_baja,rayado,Haliotis_rufescens,6,B6C3,na,0,0
2020,11,30,punta_baja,rayado,Haliotis_rufescens,6,B6C3,na,0,0
2020,11,30,punta_baja,rayado,Haliotis_rufescens,6,B6C3,na,0,0
2020,11,30,punta_baja,rayado,Haliotis_rufescens,6,B6C3,na,0,0
2020,11,30,punta_baja,rayado,Haliotis_rufescens,6,B6C3,na,270,15
2020,11,30,punta_baja,rayado,Haliotis_rufescens,6,B6C3,na,270,15
2020,11,30,punta_baja,rayado,Haliotis_rufescens,6,B6C3,na,270,15
2020,11,30,punta_baja,rayado,Haliotis_rufescens,6,B6C3,na,0,0
2020,11,30,punta_baja,rayado,Haliotis_rufescens,6,B6C3,na,0,0
2020,11,30,punta_baja,rayado,Haliotis_rufescens,6,B6C3,na,0,0
2020,11,30,punta_baja,rayado,Haliotis_rufescens,6,B6C3,na,0,0
2020,11,30,punta_baja,rayado,Haliotis_rufescens,6,B6C3,na,0,0
2020,11,30,punta_baja,rayado,Haliotis_rufescens,6,B6C3,na,0,0
2020,12,1,punta_baja,rayado,Haliotis_rufescens,1,B1C1,na,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,1,B1C1,196,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,1,B1C1,170,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,1,B1C1,na,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,1,B1C1,na,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,1,B1C1,na,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,1,B1C1,na,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,1,B1C1,na,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,1,B1C1,na,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,1,B1C1,na,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,1,B1C1,na,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,1,B1C1,185,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,1,B1C2,na,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,1,B1C2,na,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,1,B1C2,na,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,1,B1C2,na,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,1,B1C2,na,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,1,B1C2,na,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,1,B1C2,na,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,1,B1C2,na,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,1,B1C3,na,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,1,B1C3,163,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,1,B1C3,na,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,1,B1C3,na,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,1,B1C3,na,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,1,B1C3,212,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,1,B1C3,na,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,2,B2C1,na,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,2,B2C1,na,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,2,B2C1,na,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,2,B2C1,na,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,2,B2C1,na,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,2,B2C1,130,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,2,B2C1,282,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,2,B2C1,235,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,2,B2C1,307,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,2,B2C1,333,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,2,B2C1,299,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,2,B2C1,298,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,2,B2C1,265,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,2,B2C1,258,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,2,B2C1,251,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,2,B2C1,356,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,2,B2C1,398,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,2,B2C1,351,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,2,B2C1,331,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,2,B2C1,277,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,2,B2C1,na,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,2,B2C1,434,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,2,B2C1,284,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,2,B2C2,280,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,2,B2C2,283,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,2,B2C2,364,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,2,B2C2,320,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,2,B2C2,na,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,2,B2C2,na,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,2,B2C2,na,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,2,B2C2,na,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,2,B2C2,na,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,2,B2C2,na,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,2,B2C2,na,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,2,B2C2,na,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,2,B2C2,na,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,2,B2C2,na,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,2,B2C2,na,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,2,B2C2,na,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,2,B2C2,na,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,2,B2C2,na,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,2,B2C2,na,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,2,B2C2,na,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,2,B2C2,na,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,2,B2C2,na,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,2,B2C2,339,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,2,B2C2,361,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,2,B2C2,371,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,2,B2C2,396,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,2,B2C2,391,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,2,B2C2,393,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,2,B2C2,317,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,2,B2C3,400,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,2,B2C3,435,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,2,B2C3,403,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,2,B2C3,417,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,2,B2C3,375,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,2,B2C3,328,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,2,B2C3,428,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,2,B2C3,251,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,2,B2C3,na,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,2,B2C3,na,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,2,B2C3,na,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,2,B2C3,na,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,2,B2C3,na,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,2,B2C3,na,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,2,B2C3,na,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,2,B2C3,na,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,2,B2C3,na,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,2,B2C3,na,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,2,B2C3,na,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,2,B2C3,na,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,2,B2C3,na,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,2,B2C3,na,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,3,B3C1,na,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,3,B3C1,na,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,3,B3C1,na,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,3,B3C1,32,,
2020,12,1,punta_baja,rayado,Haliotis_rufescens,3,B3C1,na,,
